Policy ID,Client,Account Owner,Product Line,Country,Region,Distribution,Retail Broker,Business Type,Inception Date,Expiry Date,Status,Currency,FX Rate (per GBP),Premium (Local),GWP (GBP),Brokerage %,Revenue (GBP)
BTD-2024-00155,Shawbury Aerospace,Priya Nandakumar,Marine Cargo,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,New Business,2024-06-02,2025-06-02,Renewed,GBP,1.0,2320,2320.0,0.0647,150.1
BTD-2026-00745,Fennmoor Water Services,Eleanor Voss,Active Assailant,Singapore,Asia Pacific,Retail,,Renewal,2026-01-01,2027-01-01,Live,USD,1.27,17920,14110.24,0.2121,2992.78
BTD-2025-00619,Ardenvale Mining Corporation,Marcus Ridley,D&O,Germany,Europe,Wholesale,Denholm Marsh Brokers,Renewal,2025-09-20,2026-09-20,Live,EUR,1.17,46100,39401.71,0.0777,3061.51
BTD-2024-00261,Newlyn Bay Fisheries,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Wholesale ,Merrivale Insurance Partners,New Business,2024-10-25,2025-10-25,Renewed,GBP,1.0,4730,4730.0,0.1302,615.85
BTD-2025-00596,Pillerton Pharma,Sofia Almeida,Marine Cargo,Philippines,Asia Pacific,retail,,Renewal,2025-08-01,2026-08-01,Live,USD,1.27,9730,7661.42,0.1163,891.02
BTD-2026-00914,Alderney Freight Ltd,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Retail,,Renewal,2026-05-13,2026-11-13,Live,GBP,1.0,21680,21680.0,0.1571,3405.93
BTD-2026-00892,Zenmoor Technologies,Tom Beckwith,Active Assailant,Australia,Asia Pacific,Retail,,New Business,2026-05-09,2026-11-09,Live,AUD,1.93,24410,12647.67,0.2217,2803.99
BTD-2025-00571,Wardlow Precision,Marcus Ridley,Liability,United States,North America,Wholesale,Kilbride Risk Advisers,New Business,2025-07-15,2026-07-15,Live,US$,1.27,9680,7622.05,0.0899,685.22
BTD-2024-00317,Yeadon Rail Services,Eleanor Voss,Cyber,United Kingdom,UK & Ireland,Retail,,New Business,2024-12-02,2025-06-02,Renewed,GBP,1.0,4510,4510.0,0.1612,727.01
BTD-2024-00226,Merrowdale Timber,Priya Nandakumar,Fixated Threat,United States,North America,Retail,,New Business,2024-08-14,2025-08-14,Expired,USD,1.27,4460,3511.81,0.2351,825.63
BTD-2025-00699,Dunmarrow Agriculture,Priya Nandakumar,Marine Cargo,United Kingdom,UK & Ireland,Retail,,Renewal,2025-12-01,2026-12-01,Live,GBP,1.0,4800,4800.0,0.1216,583.68
BTD-2026-00759,Garrowby Petroleum,Priya Nandakumar,Personal Accident,US,North America,Retail,,New Business,2026-01-24,2027-01-24,Live,USD,1.27,8280,6519.69,0.1901,1239.39
BTD-2025-00710,Hartsmere Aviation,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Retail,,New Business,2025-12-17,2026-12-17,Live,GBP,1.0,13810,13810.0,0.1728,2386.37
BTD-2024-00082,Caldwell Maritime Holdings,Priya Nandakumar,Marine Cargo,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,New Business,2024-03-01,2025-03-01,Expired,GBP,1.0,2830,2830.0,0.0633,179.14
BTD-2025-00615,Westhaven Cruises,Priya Nandakumar,Fixated Threat,Malaysia,Asia Pacific,Wholesale,Ivory Lane Insurance,Renewal,2025-09-26,2026-03-26,Renewed,USD,1.27,1840,1448.82,0.1358,196.75
BTD-2026-00930,Pillerton Pharma,Sofia Almeida,Political Violence,United Kingdom,UK & Ireland,Wholesale ,Fairweather & Co,Renewal,2026-06-01,2027-06-01,Live,GBP,1.0,11800,11800.0,0.1143,1348.74
BTD-2024-00256,Nethercott Foods,Marcus Ridley,Professional Indemnity,United States,North America,Retail,,New Business,2024-09-01,2025-09-01,Renewed,USD,1.27,18650,"14,685.04",0.1487,"2,183.67"
BTD-2025-00464,Brackenhill Logistics,Eleanor Voss,Active Assailant,USA,North America,Retail,,Renewal,2025-04-23,2026-04-23,Expired,USD,1.27,65960,51937.01,0.2282,11852.03
BTD-2025-00672,Ashcombe Analytics,Callum Reid,D&O,Canada,North America,Wholesale,Eastgate Commercial Risks,Renewal,2025-11-01,2026-11-01,Live,CAD,1.72,23320,13558.14,0.0885,1199.9
BTD-2024-00077,Langmere Telecom,Marcus Ridley,Product Recall,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,Renewal,2024-03-04,2025-03-04,Renewed,GBP,1.0,28110,28110.0,0.094,2642.34
BTD-2025-00457,Applecross Distilling,Eleanor Voss,Terrorism,United States,North America,Retail,,New Business,2025-04-15,2026-04-15,Renewed,USD,1.27,52340,41212.6,0.1844,7599.6
BTD-2024-00236,Thornbury Aid Foundation,Tom Beckwith,Kidnap and Ransom,United Kingdom,UK & Ireland,Retail,,Renewal,2024-08-06,2025-08-06,Renewed,GBP,1.0,14000,14000.0,0.2452,3432.8
BTD-2026-00777,Willowbrook Care Group,Callum Reid,Personal Accident,Australia,Asia Pacific,Wholesale,Barrenger Insurance Brokers,New Business,2026-01-18,2027-01-18,Live,AUD,1.93,20130,10430.05,0.1149,1198.41
BTD-2025-00338,Ormsgill Cement,Eleanor Voss,Professional Indemnity,Israel,Middle East & Africa,Wholesale,Ivory Lane Insurance,New Business,2025-01-01,2025-07-01,Renewed,USD,1.27,19770,15566.93,0.0853,1327.86
BTD-2024-00230,Glenmarch Textiles,Tom Beckwith,Product Recall,United States,North America,Wholesale,Grindley Risk Services,Renewal,21/08/2024,2025-08-21,Expired,USD,1.27,19750,15551.18,0.0951,1478.92
BTD-2025-00591,Kestrel Field Services,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,New Business,2025-08-01,2026-08-01,Live,GBP,1.0,29600,29600.0,0.1969,5828.24
BTD-2025-00460,Melbray Renewables,Priya Nandakumar,Personal Accident,Colombia,Latin America,Wholesale,Lansdowne Brokers Group,New Business,2025-04-23,2026-04-23,Expired,USD,1.27,7780,6125.98,0.1112,681.21
BTD-2026-00853,Caldwell Maritime Holdings,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Retail,,New Business,2026-04-01,2027-04-01,Live,GBP,1.0,6770,6770.0,0.2535,1716.2
BTD-2026-00837,Bellhaven Foods Group,Sofia Almeida,Active Assailant,Guernsey,UK & Ireland,Wholesale ,Norbury Risk Solutions,Renewal,2026-03-02,2027-03-02,Live,GBP,1.0,27780,27780.0,0.1321,3669.74
BTD-2025-00605,Larkspur Hotels Group,Tom Beckwith,Fixated Threat,Ireland,UK & Ireland,Wholesale,Lansdowne Brokers Group,Renewal,2025-08-04,2026-08-04,Live,EUR,1.17,7230,6179.49,0.1416,875.02
BTD-2025-00429,Ardenvale Mining Corporation,Sofia Almeida,Political Violence,Netherlands,Europe,retail,,Renewal,2025-03-01,2026-03-01,Renewed,EUR,1.17,109800,93846.15,0.1906,17887.08
BTD-2025-00675,Caldwell Maritime Holdings,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Retail,,Renewal,2025-11-16,2026-11-16,Live,GBP,1.0,172900,172900.0,0.2147,37121.63
BTD-2024-00190,Ormsgill Cement,Tom Beckwith,Kidnap and Ransom,Hong Kong,Asia Pacific,Wholesale,Lansdowne Brokers Group,New Business,2024-07-01,2025-07-01,Renewed,USD,1.27,13700,10787.4,0.127,1370.0
BTD-2025-00633,Elmsworth Manufacturing,Tom Beckwith,Terrorism,France,Europe,Retail,,Renewal,2025-09-01,2026-09-01,Live,EUR,1.17,16060,13726.5,0.1979,2716.47
BTD-2025-00339,Bramfield Chemicals,Tom Beckwith,Fixated Threat,Australia,Asia Pacific,Retail,,New Business,2025-01-01,2026-01-01,Renewed,AUD,1.93,3810,1974.09,0.2437,481.09
BTD-2025-00421,Inglefield Robotics,Priya Nandakumar,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Norbury Risk Solutions,New Business,2025-03-20,2026-03-20,Renewed,GBP,1.0,11190,11190.0,0.1166,1304.75
BTD-2024-00032,Ashcombe Analytics,Marcus Ridley,Fixated Threat,United Arab Emirates,Middle East & Africa,Retail,,New Business,2024-01-23,2024-07-23,Renewed,USD,1.27,2860,2251.97,0.2419,544.75
BTD-2024-00014,Fennmoor Water Services,Tom Beckwith,Product Recall,France,Europe,Retail,,New Business,2024-01-01,2025-01-01,Expired,EUR,1.17,17360,14837.61,0.1675,2485.3
BTD-2025-00531,Bellhaven Foods Group,Priya Nandakumar,Marine Cargo,UK,UK & Ireland,Wholesale,Hollowell Brokers Ltd,Renewal,2025-06-19,2026-06-19,Renewed,GBP,1.0,5320,5320.0,0.0649,345.27
BTD-2024-00231,Silverdale Data Centres,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Retail,,New Business,2024-08-23,2025-08-23,Renewed,GBP,1.0,25510,25510.0,0.2068,5275.47
BTD-2025-00504,Hexworthy Tunnelling,Sofia Almeida,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2025-05-01,2026-05-01,Expired,GBP,1.0,12960,12960.0,0.1998,2589.41
BTD-2026-00881,Fairholme Capital Partners,Marcus Ridley,Professional Indemnity,Philippines,Asia Pacific,Wholesale,Eastgate Commercial Risks,New Business,2026-04-01,2026-10-01,Live,USD,1.27,14630,11519.69,0.0862,993.0
BTD-2025-00501,Pentreath Marine,Sofia Almeida,Product Recall,France,Europe,Retail,,Renewal,2025-05-17,2026-05-17,Renewed,EUR,1.17,36720,31384.62,0.165,5178.46
BTD-2026-00871,Everleigh Cosmetics,Eleanor Voss,Kidnap and Ransom,Canada,North America,Wholesale,Fairweather & Co,Renewal,2026-04-01,2027-04-01,Live,CAD,1.72,16010,9308.14,0.1302,1211.92
BTD-2024-00120,Bellhaven Foods Group,Marcus Ridley,Fixated Threat,United Kingdom,UK & Ireland,Retail,,Renewal,2024-04-01,2024-10-01,Expired,GBP ,1.0,1910,1910.0,0.2345,447.9
BTD-2025-00422,Wrayburn Motors,Eleanor Voss,K&R,Canada,North America,Wholesale,Lansdowne Brokers Group,New Business,2025-03-28,2026-03-28,Renewed,CAD,1.72,32970,19168.6,0.1348,2583.93
BTD-2025-00492,Fairholme Capital Partners,marcus ridley,Cyber,Guernsey,UK & Ireland,Wholesale,Hollowell Brokers Ltd,Renewal,2025-05-03,2026-05-03,Renewed,GBP,1.0,3600,3600.0,0.0814,293.04
BTD-2025-00670,Winterbourne Labs,Priya Nandakumar,Fixated Threat,UK,UK & Ireland,Retail,,New Business,2025-10-01,2026-10-01,Live,GBP,1.0,2170,2170.0,0.2642,573.31
BTD-2024-00027,Orrinshaw Media Group,Tom Beckwith,Fixated Threat,Canada,North America,Wholesale,Grindley Risk Services,New Business,2024-01-01,2025-01-01,Renewed,CAD,1.72,6600,3837.21,0.1452,557.16
BTD-2026-00769,Stonegrave Construction,Tom Beckwith,D&O,United Kingdom,UK & Ireland,Wholesale,Hollowell Brokers Ltd,Renewal,2026-01-01,2027-01-01,Live,GBP,1.0,9280,9280.0,0.0796,738.69
BTD-2026-00744,Barrowfield Housing,Marcus Ridley,Product Recall,US,North America,Retail,,New Business,2026-01-01,2027-01-01,Live,USD,1.27,31220,24582.68,0.1749,4299.51
BTD-2024-00206,Whitmoor Recycling,Priya Nandakumar,Liability,China,Asia Pacific,Retail,,New Business,2024-07-01,2026-07-01,Live,USD,1.27,5350,4212.6,0.1782,750.69
BTD-2026-00916,Larkspur Hotels Group,Callum Reid,Cyber,United Kingdom,UK & Ireland,Wholesale ,Fairweather & Co,New Business,2026-05-05,2027-05-05,Live,GBP,1.0,9230,9230.0,0.0884,815.93
BTD-2024-00284,Hartsmere Aviation,Sofia Almeida,Product Recall,Cyprus,Europe,Wholesale,Jardine Wray Partners,Renewal,2024-10-17,2025-10-17,Renewed,EUR,1.17,34410,29410.26,0.0932,2741.04
BTD-2024-00021,Inglefield Robotics,Eleanor Voss,Liability,Greece,Europe,Retail,,Renewal,2024-01-05,2025-01-05,Renewed,EUR,1.17,6910,5905.98,0.1827,1079.02
BTD-2024-00161,Strathallan Whisky Co,Priya Nandakumar,Personal Accident,Israel,Middle East & Africa,Wholesale,Kilbride Risk Advisers,New Business,2024-06-16,2025-06-16,Renewed,USD,1.27,2960,2330.71,0.114,265.7
BTD-2024-00188,Marchwood Engineering,marcus ridley,Professional Indemnity,Singapore,Asia Pacific,Retail,,Renewal,2024-07-01,2025-07-01,Renewed,USD,1.27,6710,5283.46,0.1515,800.44
BTD-2024-00106,Blackwater Survey Co,Marcus Ridley,D&O,Cyprus,Europe,Wholesale,Hollowell Brokers Ltd,New Business,2024-04-01,2026-04-01,Renewed,EUR,1.17,12810,10948.72,0.0854,935.02
BTD-2024-00185,Havelock Steel,Priya Nandakumar,Liability,Canada,North America,Wholesale,Lansdowne Brokers Group,Renewal,2024-07-09,2025-07-09,Renewed,CAD,1.72,9130,5308.14,0.0981,520.73
BTD-2025-00495,Alderney Freight Ltd,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Retail,,New Business,2025-05-15,2026-05-15,Renewed,GBP,1.0,18780,18780.0,0.1583,2972.87
BTD-2026-00732,Bramfield Chemicals,marcus ridley,Product Recall,Iraq,Middle East & Africa,Wholesale,Ivory Lane Insurance,New Business,2026-01-01,2027-01-01,Live,USD,1.27,25390,19992.13,0.0962,1923.24
BTD-2025-00641,Northgate Pharmaceuticals,Marcus Ridley,Professional Indemnity,United States,North America,Wholesale,Ollerton & Hale,New Business,2025-10-03,2026-10-03,Live,USD,1.27,28240,22236.22,0.0879,1954.56
BTD-2026-00943,Tregarthen Copper,Sofia Almeida,Marine Cargo,Ukraine,Europe,Wholesale,Lansdowne Brokers Group,New Business,2026-06-01,2027-06-01,Live,usd,1.27,5560,4377.95,0.0694,303.83
BTD-2026-00863,Ashcombe Analytics,Sofia Almeida,Kidnap & Ransom,United States,North America,Retail,,New Business,2026-04-27,2027-04-27,Live,USD,1.27,6410,5047.24,0.2458,1240.61
BTD-2025-00701,Brackenhill Logistics,Sofia Almeida,Product Recall,Ukraine,Europe,retail,,New Business,2025-12-13,2026-12-13,Live,USD,1.27,30520,24031.5,0.1645,3953.18
BTD-2025-00345,Halloway Security Group,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,New Business,2025-01-15,2026-01-15,Renewed,GBP,1.0,9900,9900.0,0.1433,1418.67
BTD-2025-00686,Cleveland Row Partners,Tom Beckwith,Fixated Threat,Hong Kong,Asia Pacific,Retail,,Renewal,2025-11-01,2026-05-01,Expired,USD,1.27,4320,3401.57,0.268,911.62
BTD-2026-00874,Pentreath Marine,Tom Beckwith,Active Assailant,Canada,North America,Wholesale,Ollerton & Hale,Renewal,2026-04-01,2027-04-01,Live,CAD,1.72,48470,28180.23,0.1164,3280.18
BTD-2025-00644,Elmsworth Manufacturing,Marcus Ridley,Liability,South Africa,Middle East & Africa,Wholesale,Lansdowne Brokers Group,Renewal,2025-10-03,2026-10-03,Live,ZAR,23.5,435100,18514.89,0.0969,1794.09
BTD-2026-00800,Draycote Systems,Eleanor Voss,Cyber,UK,UK & Ireland,Retail,,Renewal,2026-02-01,2027-02-01,Live,GBP,1.0,15000,15000.0,0.1493,2239.5
BTD-2025-00452,Everleigh Cosmetics,Priya Nandakumar,Marine Cargo,Australia,Asia Pacific,Wholesale,Ivory Lane Insurance,Renewal,2025-04-05,2025-10-05,Renewed,AUD,1.93,3670,1901.55,0.068,129.31
BTD-2025-00406,Kestrel Field Services,Marcus Ridley,Professional Indemnity,Guernsey,UK & Ireland,Wholesale,Ivory Lane Insurance,New Business,2025-02-24,2026-02-24,Renewed,GBP,1.0,11130,11130.0,0.082,912.66
BTD-2024-00132,Havelock Steel,Tom Beckwith,Terrorism,Switzerland,Europe,Wholesale,Ivory Lane Insurance,New Business,2024-05-01,2025-05-01,Expired,EUR,1.17,3730,3188.03,0.1074,342.39
BTD-2024-00001,Ardenvale Mining Corporation,Tom Beckwith,Terrorism,UK,UK & Ireland,Retail,,Renewal,2024-01-19,2025-01-19,Renewed,GBP,1.0,35660,35660.0,0.2091,7456.51
BTD-2025-00441,Merrowdale Timber,Eleanor Voss,K&R,United Kingdom,UK & Ireland,Wholesale,Norbury Risk Solutions,New Business,2025-03-12,2026-03-12,Renewed,GBP,1.0,9690,9690.0,0.1448,1403.11
BTD-2024-00210,Fordwich Legal Group,Priya Nandakumar,Political Violence,United Kingdom,UK & Ireland,Retail,,Renewal,2024-07-26,2025-07-26,Renewed,GBP,1.0,15100,15100.0,0.2054,3101.54
BTD-2025-00587,Underhill Logistics,Marcus Ridley,Liability,Kenya,Middle East & Africa,Wholesale,Ainsworth & Pike,Renewal,2025-07-01,2026-07-01,Live,USD,1.27,11750,9251.97,0.0916,847.48
BTD-2025-00546,Fordwich Legal Group,Marcus Ridley,Kidnap & Ransom,Malaysia,Asia Pacific,Wholesale,Ivory Lane Insurance,Renewal,2025-07-10,2026-07-10,Live,USD,1.27,7770,6118.11,0.1324,810.04
BTD-2026-00733,Meridian Vale Energy,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,New Business,2026-01-11,2027-01-11,Live,GBP,1.0,18450,18450.0,0.1897,3499.96
BTD-2025-00476,Everleigh Cosmetics,Tom Beckwith,Marine Cargo,Brazil,Latin America,Retail,,New Business,21/04/2025,2026-04-21,Renewed,USD,1.27,4330,3409.45,0.1233,420.39
BTD-2025-00479,Harrowgate Resources Group,Eleanor Voss,Product Recall,United Kingdom,UK & Ireland,Wholesale,Lansdowne Brokers Group,New Business,2025-04-01,2025-10-01,Expired,GBP,1.0,106300,106300.0,0.0967,10279.21
BTD-2026-00805,Tregarthen Copper,Tom Beckwith,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Eastgate Commercial Risks,Renewal,2026-02-12,2027-02-12,Live,GBP,1.0,2960,2960.0,0.1293,382.73
BTD-2024-00262,Dunmarrow Agriculture,Sofia Almeida,Cyber,Australia,Asia Pacific,Wholesale,Eastgate Commercial Risks,New Business,2024-10-01,2025-10-01,Renewed,AUD,1.93,33940,17585.49,0.0805,1415.63
BTD-2026-00810,Winterbourne Labs,Eleanor Voss,Terrorism,Australia,Asia Pacific,Retail,,Renewal,2026-02-27,2027-02-27,Live,AUD,1.93,41230,21362.69,0.1925,4112.32
BTD-2024-00016,Thurloe Investments,Sofia Almeida,Personal Accident,US,North America,Retail,,New Business,2024-01-08,2025-01-08,Renewed,USD,1.27,4730,3724.41,0.1993,742.27
BTD-2026-00842,Bramfield Chemicals,Eleanor Voss,Kidnap & Ransom,China,Asia Pacific,Retail,,Renewal,2026-03-01,2027-03-01,Live,usd,1.27,16580,13055.12,0.2371,3095.37
BTD-2024-00308,Caldwell Maritime Holdings,Sofia Almeida,Terrorism,Spain,Europe,Retail,,Renewal,2024-11-28,2025-11-28,Renewed,EUR,1.17,86450,73888.89,0.2137,15790.06
BTD-2024-00289,Sandringham Bio,Marcus Ridley,Professional Indemnity,Australia,Asia Pacific,Wholesale,Ivory Lane Insurance,Renewal,2024-10-09,2025-10-09,Renewed,AUD,1.93,14720,7626.94,0.0847,646.0
BTD-2025-00643,Thornbury Aid Foundation,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Retail,,New Business,2025-10-01,2026-10-01,Live,GBP,1.0,8960,8960.0,0.2592,2322.43
BTD-2025-00636,Thornbury Aid Foundation,Tom Beckwith,Cyber,Israel,Middle East & Africa,Retail,,Renewal,2025-10-08,2026-10-08,Live,USD,1.27,16830,13251.97,0.1421,1883.1
BTD-2025-00632,Winterbourne Labs,Eleanor Voss,Terrorism,Canada,North America,Retail,,Renewal,2025-09-07,2026-09-07,Live,CAD,1.72,36760,"21,372.09",0.1869,"3,994.44"
BTD-2026-00847,Kestrel Field Services,Tom Beckwith,Active Assailant,USA,North America,Retail,,New Business,2026-03-10,2027-03-10,Live,USD,1.27,21410,16858.27,0.2081,3508.21
BTD-2026-00844,Garrowby Petroleum,Eleanor Voss,Professional Indemnity,Australia,Asia Pacific,Retail,,New Business,2026-03-19,2027-03-19,Live,AUD,1.93,46470,24077.72,0.1481,3565.91
BTD-2025-00371,Oakhampton Retail Holdings,Sofia Almeida,Product Recall,Israel,Middle East & Africa,Retail,,Renewal,2025-01-28,2026-01-28,Renewed,USD,1.27,13030,10259.84,0.1874,1922.69
BTD-2026-00917,Orrinshaw Media Group,Marcus Ridley,Professional Indemnity,United States,North America,Wholesale ,Norbury Risk Solutions,Renewal,2026-05-01,2027-05-01,Live,USD,1.27,70070,55173.23,0.0872,4811.11
BTD-2024-00124,Silverdale Data Centres,Marcus Ridley,Liability,USA,North America,Wholesale,Hollowell Brokers Ltd,New Business,2024-04-01,2025-04-01,Renewed,USD,1.27,9100,7165.35,0.1017,728.72
BTD-2026-00937,Strathallan Whisky Co,Tom Beckwith,Political Violence,Singapore,Asia Pacific,Wholesale,Barrenger Insurance Brokers,Renewal,2026-06-06,2027-06-06,Live,USD,1.27,44350,34921.26,0.1045,3649.27
BTD-2025-00510,Wrayburn Motors,Priya Nandakumar,Product Recall,United States,North America,Wholesale,Barrenger Insurance Brokers,New Business,2025-06-14,2026-06-14,Renewed,USD,1.27,13350,10511.81,0.0989,1039.62
BTD-2026-00739,Yeadon Rail Services,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Retail,,Renewal,2026-01-24,2027-01-24,Live,GBP,1.0,3660,3660.0,0.2607,954.16
BTD-2024-00031,Crayford Dynamics,Marcus Ridley,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,New Business,2024-01-22,2025-01-22,Renewed,GBP,1.0,6240,6240.0,0.2538,1583.71
BTD-2024-00213,Coldharbour Estates,Priya Nandakumar,Active Assailant,United Kingdom,UK & Ireland,Retail,,Renewal,2024-07-14,2025-07-14,Expired,GBP,1.0,4960,4960.0,0.2269,1125.42
BTD-2026-00889,Ardenvale Mining Corporation,Priya Nandakumar,Marine Cargo,Canada,North America,Retail,,Renewal,2026-04-20,2028-04-20,Live,CAD,1.72,9210,5354.65,0.1241,664.51
BTD-2025-00611,Orrinshaw Media Group,Sofia Almeida,Terrorism,Brazil,Latin America,Wholesale,Barrenger Insurance Brokers,New Business,23/09/2025,2026-03-23,Expired,USD,1.27,56330,44354.33,0.1109,4918.9
BTD-2024-00049,Thornbury Aid Foundation,Tom Beckwith,Kidnap & Ransom,Australia,Asia Pacific,Wholesale,Kilbride Risk Advisers,Renewal,2024-01-01,2025-01-01,Renewed,AUD,1.93,9440,4891.19,0.133,650.53
BTD-2025-00414,Orrinshaw Media Group,Eleanor Voss,Fixated Threat,United Arab Emirates,Middle East & Africa,Wholesale,Ainsworth & Pike,New Business,2025-02-01,2026-02-01,Renewed,USD,1.27,6660,5244.09,0.1294,678.59
BTD-2024-00097,Newlyn Bay Fisheries,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Merrivale Insurance Partners,Renewal,2024-03-01,2025-03-01,Expired,GBP,1.0,1490,1490.0,0.1354,201.75
BTD-2024-00131,Melbray Renewables,Sofia Almeida,Liability,Australia,Asia Pacific,Retail,,New Business,2024-05-01,2025-05-01,Renewed,AUD,1.93,19470,10088.08,0.1672,1686.73
BTD-2025-00412,Blackwater Survey Co,Marcus Ridley,Professional Indemnity,United States,North America,Wholesale,Grindley Risk Services,Renewal,25/02/2025,2026-02-25,Renewed,USD,1.27,7900,6220.47,0.078,485.2
BTD-2026-00836,Whitmoor Recycling,Sofia Almeida,Terrorism,Saudi Arabia,Middle East & Africa,Retail,,New Business,2026-03-17,2027-03-17,Live,USD,1.27,32720,25763.78,0.1979,5098.65
BTD-2026-00774,Ledbury Green Power,Marcus Ridley,Liability,Canada,North America,Wholesale,Lansdowne Brokers Group,New Business,2026-01-01,2027-01-01,Live,CAD,1.72,22620,13151.16,0.0991,1303.28
BTD-2025-00698,Nethercott Foods,Priya Nandakumar,Marine Cargo,Guernsey,UK & Ireland,Wholesale,Hollowell Brokers Ltd,New Business,2025-12-01,2026-12-01,Live,GBP ,1.0,2540,2540.0,0.0657,166.88
BTD-2024-00264,Bramfield Chemicals,Eleanor Voss,Political Violence,Canada,North America,Retail,,Renewal,2024-10-23,2025-10-23,Renewed,CAD,1.72,30990,18017.44,0.197,3549.44
BTD-2024-00099,Oakhampton Retail Holdings,Marcus Ridley,D&O,United Kingdom,UK & Ireland,retail,,New Business,2024-04-23,2025-04-23,Renewed,GBP,1.0,60640,60640.0,0.1477,8956.53
BTD-2024-00007,Tregarthen Copper,Sofia Almeida,Product Recall,Cyprus,Europe,Wholesale,Lansdowne Brokers Group,New Business,2024-01-07,2024-07-07,Renewed,EUR,1.17,29100,24871.79,0.0891,2216.08
BTD-2026-00945,Ormsgill Cement,Sofia Almeida,Terrorism,United Arab Emirates,Middle East & Africa,Retail,,Renewal,2026-06-01,2028-06-01,Live,USD,1.27,12280,9669.29,0.2145,2074.06
BTD-2025-00521,Pentreath Marine,Marcus Ridley,Political Violence,Australia,Asia Pacific,Wholesale,Fairweather & Co,Renewal,2025-06-01,2026-06-01,Renewed,AUD,1.93,90380,46829.02,0.1091,5109.05
BTD-2024-00039,Hexworthy Tunnelling,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,Renewal,2024-01-01,2024-07-01,Renewed,GBP,1.0,13470,13470.0,0.109,1468.23
BTD-2026-00865,Kilnbrook Automotive,Callum Reid,Professional Indemnity,United Kingdom,UK & Ireland,Wholesale,Fairweather & Co,New Business,2026-04-23,2027-04-23,Live,GBP,1.0,13160,13160.0,0.0777,1022.53
BTD-2024-00220,Havelock Steel,Eleanor Voss,Marine Cargo,Guernsey,UK & Ireland,Retail,,New Business,2024-08-01,2025-08-01,Renewed,GBP,1.0,17150,17150.0,0.1206,2068.29
BTD-2025-00454,Harrowgate Resources Group,Eleanor Voss,Political Violence,Germany,Europe,Retail,,Renewal,2025-04-05,2026-04-05,Expired,EUR,1.17,140700,120256.41,0.2091,25145.62
BTD-2025-00482,Barrowfield Housing,Sofia Almeida,Marine Cargo,Greece,Europe,Retail,,New Business,2025-05-01,2026-05-01,Expired,EUR,1.17,4190,3581.2,0.1159,415.06
BTD-2025-00341,Inglefield Robotics,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2025-01-02,2025-07-02,Expired,GBP,1.0,15690,15690.0,0.1867,2929.32
BTD-2025-00649,Thurloe Investments,Callum Reid,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,Renewal,17/10/2025,2026-10-17,Live,GBP,1.0,4260,4260.0,0.1012,431.11
BTD-2024-00225,Ardenvale Mining Corporation,Sofia Almeida,D&O,UK,UK & Ireland,Retail,,New Business,2024-08-04,2025-08-04,Renewed,GBP,1.0,18240,18240.0,0.1412,2575.49
BTD-2026-00775,Underhill Logistics,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Wholesale,Calderstone Risk Partners,Renewal,2026-01-09,2027-01-09,Live,GBP,1.0,18110,18110.0,0.0772,1398.09
BTD-2024-00085,Redcastle Minerals,Priya Nandakumar,Liability,Nigeria,Middle East & Africa,Wholesale,Grindley Risk Services,New Business,2024-03-17,2025-03-17,Expired,USD,1.27,4430,3488.19,0.094,327.89
BTD-2024-00158,Bellhaven Foods Group,Sofia Almeida,Political Violence,Cyprus,Europe,Retail,,New Business,2024-06-01,2025-06-01,Renewed,EUR,1.17,23740,20290.6,0.2115,4291.46
BTD-2026-00951,Thornbury Aid Foundation,Eleanor Voss,D&O,Brazil,Latin America,Retail,,Renewal,2026-06-02,2027-06-02,Live,USD,1.27,231200,182047.24,0.1478,26906.58
